_step,_timestamp,grad_norm,lr,loss_metrics/global_avg_loss,loss_metrics/global_max_loss,n_tokens_seen,throughput(tps),tflops,mfu(%),source
1,1787724806.502106,0.28079119324684143,1.085e-06,2.564492702484131,3.469817876815796,50331648.0,196.6103716479932,2.1996943032902823,0.7376850851843806,wandb
20,1787725139.1376874,1.5560373067855835,2.17e-05,2.603658437728882,3.698112964630127,1006632960.0,2456.74068036439,27.48623296910491,9.217728153808899,wandb
40,1787725285.0930512,1.0794609785079956,2.17e-05,2.592322826385498,3.328944683074951,2013265920.0,2729.6461671713078,30.539523798240914,10.241673663880372,wandb
60,1787725527.8620842,1.0540822744369507,2.17e-05,2.5886459350585938,3.4615588188171387,3019898880.0,2673.383238882564,29.910049158598003,10.03057430681434,wandb
80,1787725845.3828232,0.9985212087631226,2.17e-05,2.586080551147461,3.3606176376342773,4026531840.0,898.3033309525193,10.050297464778282,3.3704476709984683,wandb
100,1787726215.8691623,0.9592239856719971,2.17e-05,2.579817295074463,3.1376473903656006,5033164800.0,1380.1368977827244,15.441094212714026,5.178294494197644,wandb
120,1787726497.2451563,0.8417269587516785,2.17e-05,2.572084903717041,3.0674822330474854,6039797760.0,2586.4361861047814,28.93727780843958,9.70434765103169,wandb
140,1787726739.7900262,0.8477991819381714,2.17e-05,2.5729117393493652,3.334097385406494,7046430720.0,1143.5507722680359,12.794147624036988,4.290619776476174,wandb
160,1787727014.0164945,0.7942792177200317,2.17e-05,2.5738773345947266,3.2521305084228516,8053063680.0,1817.2679333195495,20.33175506952417,6.818416744533723,wandb
180,1787727327.3431327,0.782593309879303,2.17e-05,2.5731515884399414,3.1118125915527344,9059696640.0,1864.401273948154,20.859087071425915,6.995261750751844,wandb
200,1787727710.3600857,0.734221875667572,2.17e-05,2.561939239501953,3.459907293319702,10066329600.0,2801.7192202541,31.345883518524644,10.51209284806292,wandb
220,1787728039.8504798,0.7024672031402588,2.17e-05,2.5627942085266113,3.0413553714752197,11072962560.0,1327.1699378154874,14.84849515943959,4.9795616600756265,wandb
240,1787728305.358014,0.7265755534172058,2.17e-05,2.5677638053894043,3.3118338584899902,12079595520.0,973.4269911318661,10.890787648249795,3.6523127791016274,wandb
260,1787728571.7849667,0.688353955745697,2.17e-05,2.564084529876709,3.2007830142974854,13086228480.0,725.4702167909477,8.11662523042742,2.7219752151748895,wandb
280,1787728898.0669692,0.6673600673675537,2.17e-05,2.5645503997802734,3.5022547245025635,14092861440.0,1993.908972002465,22.30803070168538,7.481176590698704,wandb
300,1787729350.399856,0.7168416976928711,2.17e-05,2.5637569427490234,3.3157334327697754,15099494400.0,1746.60143356978,19.541131992877247,6.553274969709541,wandb
320,1787729690.886657,0.6990994811058044,2.17e-05,2.560534715652466,3.121218681335449,16106127360.0,2422.4964905688785,27.103105931692863,9.089243436270197,wandb
340,1787729993.0381167,0.7068799138069153,2.17e-05,2.562715530395508,3.2254693508148193,17112760320.0,1346.0433044150107,15.059652061513956,5.050374816731533,wandb
360,1787730267.6820745,0.6424182057380676,2.17e-05,2.561962842941284,3.520230293273926,18119393280.0,1926.2594132877502,21.55116142933955,7.227354424223696,wandb
380,1787730559.1541579,0.7566323280334473,2.17e-05,2.561917781829834,3.067713975906372,19126026240.0,1138.4365459339108,12.736929205503841,4.271431121995139,wandb
400,1787730966.6071146,0.7382092475891113,2.17e-05,2.5614089965820312,3.6612088680267334,20132659200.0,2568.477391307821,28.736353216935527,9.636965981598076,wandb
420,1787731217.0052028,0.6314216256141663,2.17e-05,2.5563087463378906,3.3909196853637695,21139292160.0,1381.2120355622258,15.453122949697725,5.182328427391547,wandb
440,1787731463.0737278,0.7017923593521118,2.17e-05,2.560183048248291,3.614254951477051,22145925120.0,2628.8438197336172,29.411738180633904,9.863461733181765,wandb
460,1787731780.8142061,0.605712890625,2.17e-05,2.557119369506836,3.6531994342803955,23152558080.0,803.2070731977475,8.986352085427125,3.01364507500856,wandb
480,1787732057.8637667,0.6210492253303528,2.17e-05,2.553483486175537,3.5326366424560547,24159191040.0,1081.1802597861106,12.096340789891842,4.056604671232401,wandb
500,1787732463.3550994,0.6290785074234009,2.17e-05,2.5535526275634766,3.228292465209961,25165824000.0,950.0752893823525,10.629526734697865,3.564696841295805,wandb
520,1787732744.339114,0.6631709933280945,2.17e-05,2.5530166625976562,3.2005698680877686,26172456960.0,999.8088613751484,11.185950356085934,3.751297954881583,wandb
540,1787732967.9804072,0.6375347375869751,2.17e-05,2.555997371673584,3.280430316925049,27179089920.0,1647.154561922205,18.42851155881967,6.180148804656537,wandb
560,1787733168.5201201,0.625552773475647,2.17e-05,2.558570384979248,3.165661334991455,28185722880.0,1428.2367635316366,15.979239783520129,5.358765917271248,wandb
580,1787733439.4983442,0.5836581587791443,2.17e-05,2.5554938316345215,3.3631443977355957,29192355840.0,911.2720012278197,10.19539209985126,3.419106317826578,wandb
600,1787733851.9706156,0.6417226791381836,2.17e-05,2.558148145675659,3.01615571975708,30198988800.0,641.5104820373408,7.177276259692909,2.4069570217569907,wandb
620,1787734170.8768451,0.5415436625480652,2.17e-05,2.5488603115081787,3.2616755962371826,31205621760.0,1400.6471327143333,15.670564543094054,5.255249205568437,wandb
640,1787734443.2435303,0.5530011653900146,2.17e-05,2.551356315612793,3.242588520050049,32212254720.0,2867.4060640172793,32.0807937616408,10.75855087838336,wandb
660,1787734717.2742262,0.7564347982406616,2.17e-05,2.5483312606811523,3.3243885040283203,33218887680.0,1125.464455461016,12.591796304956356,4.222759642533977,wandb
680,1787734997.3498385,0.651703417301178,2.17e-05,2.5527493953704834,3.277367115020752,34225520640.0,3320.6411970321333,37.15162869159432,12.459095945788144,wandb
700,1787735370.0362697,0.6595535278320312,2.17e-05,2.5453968048095703,3.2413158416748047,35232153600.0,957.6828042315407,10.714640286621341,3.5932403519586726,wandb
720,1788225049.9235451,0.5576862096786499,2.17e-05,2.548185110092163,3.677112579345703,36238786560.0,2969.861150807025,33.227070373934744,11.142963912103587,wandb
740,1788225170.3270395,0.5724095702171326,2.17e-05,2.5429928302764893,3.3049614429473877,37245419520.0,3055.630809289988,34.186668932132434,11.46477296670178,wandb
760,1788225285.9542964,0.6394117474555969,2.17e-05,2.5458929538726807,3.4069325923919678,38252052480.0,3209.096655810757,35.903658455684884,12.040579141699782,wandb
780,1788225403.7774549,0.5738710761070251,2.17e-05,2.545658588409424,3.3189032077789307,39258685440.0,3104.591257410915,34.734442774963895,11.64847330783849,wandb
800,1788225634.4190998,0.5563428997993469,2.17e-05,2.5411486625671387,3.1005759239196777,40265318400.0,2779.4270730206686,31.096476995020993,10.42845237481119,wandb
820,1788225748.5799098,0.5348048210144043,2.17e-05,2.5401296615600586,3.0442585945129395,41271951360.0,2951.8539938877184,33.02560470270978,11.075400787256187,wandb
840,1788225863.899786,0.5962691307067871,2.17e-05,2.5424256324768066,3.320363759994507,42278584320.0,2099.3789604690705,23.488038301759776,7.876901581065345,wandb
860,1788225972.0884473,0.6459008455276489,2.17e-05,2.5453128814697266,3.2271738052368164,43285217280.0,3145.5751814154555,35.192974557410636,11.802245609966112,wandb
880,1788226078.3575099,0.5474355816841125,2.17e-05,2.5438029766082764,3.0915980339050293,44291850240.0,3283.508602755421,36.73618592826385,12.319773890992503,wandb
900,1788226247.6200852,0.5383046865463257,2.17e-05,2.5345544815063477,3.393296957015991,45298483200.0,2919.625869971925,32.66503358945118,10.95448037936072,wandb
920,1788226365.9023771,0.6378428339958191,2.17e-05,2.5381782054901123,3.0288898944854736,46305116160.0,3081.77024638518,34.479119276371925,11.562848529646962,wandb
940,1788226489.465685,0.5545812845230103,2.17e-05,2.542222499847412,3.2735486030578613,47311749120.0,2086.7067385471337,23.346260357198332,7.829355212938356,wandb
960,1788226610.9099576,0.5705695152282715,2.17e-05,2.540134906768799,3.182349681854248,48318382080.0,3018.3931822027575,33.770051052387615,11.325056827214038,wandb
980,1788226723.0790915,0.5579871535301208,2.17e-05,2.5406620502471924,3.477768898010254,49325015040.0,3035.5294738589473,33.96177340568813,11.389352452435546,wandb
1000,1788226909.8943396,0.5615381002426147,2.17e-05,2.5404558181762695,3.297329902648926,50331648000.0,3045.976394362495,34.07865448030265,11.428549456016677,wandb
1020,1788227021.2514958,0.7181481122970581,2.17e-05,2.5410754680633545,3.1044881343841553,51338280960.0,3311.295130261797,37.047064066338,12.424029362047802,wandb
1040,1788227134.424342,0.5518665909767151,2.17e-05,2.540073871612549,3.2062811851501465,52344913920.0,3242.0435579161935,36.27227132317971,12.164196416223449,wandb
1060,1788227241.2182205,0.5187009572982788,2.17e-05,2.53983473777771,3.50168514251709,53351546880.0,3291.4408734081294,36.82493287696582,12.349535890337203,wandb
1080,1788227348.7982001,0.606940507888794,2.17e-05,2.5396809577941895,3.0502352714538574,54358179840.0,3167.1665852766587,35.43454110181736,11.883256883497086,wandb
1100,1788227558.0241652,0.5176090598106384,2.17e-05,2.5392961502075195,3.6475532054901123,55364812800.0,2922.9631166235936,32.70237100144434,10.96700177922321,wandb
1120,1788227671.0062866,0.5184543132781982,2.17e-05,2.5365066528320312,3.366342544555664,56371445760.0,3041.036162569853,34.02338272815591,11.410013631684324,wandb
1140,1788227772.3494766,0.5745271444320679,2.17e-05,2.5395874977111816,3.6028847694396973,57378078720.0,3391.305275243179,37.9422246758509,12.724228634962445,wandb
1160,1788227890.0889297,0.5103287696838379,2.17e-05,2.537766218185425,3.6254048347473145,58384711680.0,2172.2047342567707,24.302819528155702,8.150144984706234,wandb
1180,1788228012.9166348,0.5538293123245239,2.17e-05,2.5347342491149902,3.5123913288116455,59391344640.0,3125.7226898284434,34.97086311799861,11.727758761562677,wandb
1200,1788228190.0411494,0.5875095129013062,2.17e-05,2.5348105430603027,3.2084298133850098,60397977600.0,3225.3918119931695,36.08597011058502,12.101718813914212,wandb
1220,1788228292.640227,0.5179133415222168,2.17e-05,2.5335373878479004,3.188713550567627,61404610560.0,3444.744761612065,38.54011039648245,12.924734395283272,wandb
1240,1788228393.1214378,0.5176453590393066,2.17e-05,2.5385446548461914,3.2560250759124756,62411243520.0,3435.618839253059,38.43800876645595,12.890493796700596,wandb
1260,1788228492.8212252,0.5216183662414551,2.17e-05,2.54152250289917,3.167990207672119,63417876480.0,3177.981862259922,35.5555433814488,11.923835966155938,wandb
1280,1788228607.2816496,0.47387707233428955,2.17e-05,2.538151502609253,3.3472228050231934,64424509440.0,3007.946735677588,33.65317528068528,11.285861602006943,wandb
1300,1788228778.373016,0.5591418743133545,2.17e-05,2.5418601036071777,3.0011401176452637,65431142400.0,3279.7822141357647,36.69449476136458,12.305792424586228,wandb
1320,1788228897.1300244,0.5900532007217407,2.17e-05,2.5339269638061523,3.2463090419769287,66437775360.0,3128.0023752739457,34.996368441271905,11.736312175799998,wandb
1340,1788229003.4978433,0.44019708037376404,2.17e-05,2.5329859256744385,3.2325758934020996,67444408320.0,3173.938131317073,35.51030176044749,11.908663826558039,wandb
1360,1788229108.4411924,0.5844419598579407,2.17e-05,2.531141757965088,3.3132612705230713,68451041280.0,3096.981653271044,34.64930584787066,11.61992195812541,wandb
1380,1788229212.6263587,0.5519043803215027,2.17e-05,2.535769462585449,3.260499954223633,69457674240.0,2681.3697991040285,29.999403503817863,10.060540001441323,wandb
1400,1788229431.1374302,0.5901069045066833,2.17e-05,2.528540849685669,3.221554756164551,70464307200.0,3162.1090872591285,35.37795736472957,11.864281074517075,wandb
1420,1788229537.400271,0.5657901167869568,2.17e-05,2.5392000675201416,3.185947895050049,71470940160.0,2943.8080406968397,32.93558586367212,11.045212249310543,wandb
1440,1788229644.2215416,0.5281398892402649,2.17e-05,2.540592670440674,3.406517744064331,72477573120.0,3089.969362449014,34.57085171523798,11.59361173700621,wandb
1460,1788229751.005289,0.5323382019996643,2.17e-05,2.5426669120788574,3.3031768798828125,73484206080.0,3009.540490046598,33.67100634614215,11.291841392480922,wandb
