_step,_timestamp,grad_norm,lr,loss_metrics/global_avg_loss,loss_metrics/global_max_loss,n_tokens_seen,throughput(tps),tflops,mfu(%),source
775,1777611950.6550741,0.533851146697998,2.28e-05,4.1906280517578125,6.056318283081055,78014054400.0,2422.609472041962,27.10436997845009,9.089667344464342,wandb
800,1777612121.6486216,0.43009153008461,2.28e-05,4.149529457092285,5.616546630859375,80530636800.0,2503.831967429853,28.01309447200653,9.39441537442269,wandb
825,1777612378.0422506,0.4306114614009857,2.28e-05,4.109619617462158,5.348324298858643,83047219200.0,2678.513279687731,29.967444510837996,10.04982229742968,wandb
850,1777612542.9945788,0.5377918481826782,2.28e-05,4.073236465454102,5.050932884216309,85563801600.0,2100.7648301472077,23.503543534828353,7.8821013850380535,wandb
875,1777612711.8539205,0.4609573781490326,2.28e-05,4.03485107421875,5.25794792175293,88080384000.0,2737.896924485286,30.631834004000975,10.272630629990454,wandb
900,1777612893.741759,0.44618672132492065,2.28e-05,4.003644943237305,5.214489936828613,90596966400.0,2647.5771801447254,29.621328681035255,9.933749584503259,wandb
925,1777613137.2312171,0.4728449583053589,2.28e-05,3.971281051635742,5.525513172149658,93113548800.0,2682.203271052409,30.008728462015327,10.063667200785316,wandb
950,1777613296.2662563,0.41570335626602173,2.28e-05,3.941962480545044,5.527706146240234,95630131200.0,2738.244546233455,30.635723226999424,10.27393491204211,wandb
975,1777613453.7825568,0.39508965611457825,2.28e-05,3.9080097675323486,5.031070709228516,98146713600.0,2519.6591445089553,28.190170335127316,9.453799181970387,wandb
1000,1777613616.5531697,0.45144662261009216,2.28e-05,3.8887996673583984,5.2957634925842285,100663296000.0,2076.546196988653,23.232583315660822,7.79123270748627,wandb
1025,1777613997.3843267,0.4138459861278534,2.28e-05,3.8555550575256348,4.977767467498779,103179878400.0,2478.168716086354,27.725971736257517,9.298126467612974,wandb
1050,1777614163.2436807,0.3937547504901886,2.28e-05,3.833639621734619,4.8705596923828125,105696460800.0,2491.001354910134,27.869544439366937,9.34627472237956,wandb
1075,1777614333.781085,0.37573450803756714,2.28e-05,3.8053131103515625,4.789948463439941,108213043200.0,2521.453341919294,28.210243975136333,9.460531037764104,wandb
1100,1777614505.270226,0.41123661398887634,2.28e-05,3.786790609359741,4.984107494354248,110729625600.0,2425.890857712889,27.141082412828478,9.101979153083038,wandb
1125,1777614781.5199783,0.375263512134552,2.28e-05,3.767693519592285,5.021485805511475,113246208000.0,2573.6607742374545,28.79434536560254,9.656414112670408,wandb
1150,1777614946.0368974,0.3743750751018524,2.28e-05,3.7426328659057617,5.153296947479248,115762790400.0,2782.1020865812275,31.12640528436333,10.438489066109568,wandb
1175,1777615141.4736702,0.42267701029777527,2.28e-05,3.7230255603790283,4.922863960266113,118279372800.0,1518.0066197713004,16.983592909565356,5.69558377429513,wandb
