_step,_timestamp,grad_norm,lr,loss_metrics/global_avg_loss,loss_metrics/global_max_loss,n_tokens_seen,throughput(tps),tflops,mfu(%),source
9201,1786632023.4944165,18.40656852722168,2.28e-05,6.51704740524292,7.233554363250732,926202986496.0,21.574229966337224,0.24137440134537722,0.08094683681794126,wandb
9220,1786634100.1158938,1.6875839233398438,2.28e-05,3.4225614070892334,4.915841102600098,928115589120.0,1654.7254126826533,18.513214909661382,6.208554751104463,wandb
9240,1786634309.1769228,0.6561816334724426,2.28e-05,3.075261354446411,4.021298408508301,930128855040.0,1654.5189411531976,18.510904887848554,6.207780066806182,wandb
9260,1786634517.5354815,0.5804022550582886,2.28e-05,2.9887194633483887,4.3091840744018555,932142120960.0,1649.7109054402893,18.457112157185108,6.18974024416246,wandb
9280,1786634752.0640051,0.5407836437225342,2.28e-05,2.9581453800201416,4.394575119018555,934155386880.0,1495.5176317109228,16.731984113404064,5.611204751286455,wandb
9300,1786635381.585782,0.4434300363063812,2.28e-05,2.9323818683624268,4.388387680053711,936168652800.0,1287.227740099618,14.401618303249133,4.829697930723465,wandb
9320,1786635530.684595,0.4291169345378876,2.28e-05,2.9208672046661377,4.735304832458496,938181918720.0,2002.869372676081,22.408280460392106,7.514796149416782,wandb
9340,1786635678.4786227,0.3946440815925598,2.28e-05,2.911627769470215,4.595216751098633,940195184640.0,2324.3280176636827,26.004788336327746,8.720913842615063,wandb
9360,1786635823.0515673,0.40263503789901733,2.28e-05,2.9039790630340576,4.490245342254639,942208450560.0,2176.117170864653,24.346592216474257,8.164824505975496,wandb
9380,1786635966.009605,0.3837759792804718,2.28e-05,2.900390148162842,3.858996868133545,944221716480.0,2400.3144993570595,26.854931843544385,9.006016270076001,wandb
9400,1786636203.133421,0.3536418676376343,2.28e-05,2.893108367919922,4.141225814819336,946234982400.0,2566.576679887783,28.715087888724145,9.629834483630553,wandb
9420,1786636343.9051814,0.35925155878067017,2.28e-05,2.8902153968811035,3.8142199516296387,948248248320.0,2539.8066076908895,28.415581942946247,9.52939276825496,wandb
9440,1786636482.9819498,0.36544904112815857,2.28e-05,2.887974739074707,3.9383411407470703,950261514240.0,2318.6553511341567,25.941322039281097,8.699629912082914,wandb
9460,1786636616.5013027,0.3554667532444,2.28e-05,2.880948781967163,3.763978958129883,952274780160.0,2483.444150038566,27.78499375994221,9.317919975512902,wandb
9480,1786636751.9914877,0.37757307291030884,2.28e-05,2.8776426315307617,4.100499629974365,954288046080.0,2520.8328736276776,28.203302120772285,9.458203031358751,wandb
9500,1786636986.677555,0.3517617881298065,2.28e-05,2.876460552215576,4.530338287353516,956301312000.0,2512.4759921708514,28.109804588674823,9.426847885861179,wandb
9520,1786637120.0299172,0.35963255167007446,2.28e-05,2.8793892860412598,3.917344093322754,958314577920.0,2537.6405571579894,28.39134797716956,9.521265713926734,wandb
9540,1786637252.272635,0.343877375125885,2.28e-05,2.8737943172454834,4.706857681274414,960327843840.0,2012.3312885555147,22.514141215772124,7.550297400764926,wandb
9560,1786637385.50692,0.3406592011451721,2.28e-05,2.8686180114746094,4.57295036315918,962341109760.0,2523.585212656875,28.234095534326727,9.46852984898384,wandb
9580,1786637516.2543285,0.3331160545349121,2.28e-05,2.8721237182617188,3.9849863052368164,964354375680.0,2247.0736094848276,25.140459154959128,8.431054135822382,wandb
9600,1786637749.290397,0.33626532554626465,2.28e-05,2.871659278869629,4.534418106079102,966367641600.0,2305.1620227757476,25.79035748296787,8.649002740199455,wandb
9620,1786637873.7794333,0.37479832768440247,2.28e-05,2.869058609008789,4.6696085929870605,968380907520.0,2815.7830105728344,31.503230453925266,10.564860401841138,wandb
9640,1786638026.0380752,0.3400936424732208,2.28e-05,2.865262985229492,3.789356231689453,970394173440.0,1409.459140397598,15.769154067842688,5.288311991544514,wandb
9660,1786638287.4808934,0.30259785056114197,2.28e-05,2.8605945110321045,4.281733512878418,972407439360.0,1238.7972349507622,13.859773509465104,4.647985943625348,wandb
9680,1786638495.5450819,0.32071495056152344,2.28e-05,2.863905191421509,4.338682651519775,974420705280.0,1361.8666110836452,15.236684622138618,5.109744102440675,wandb
9700,1786638862.7959325,0.32482755184173584,2.28e-05,2.862229824066162,4.2601704597473145,976433971200.0,1175.6895559092443,13.153719190367255,4.411204978311478,wandb
9720,1786639104.9037092,0.3055683374404907,2.28e-05,2.8597214221954346,3.732673168182373,978447237120.0,903.1961887126878,10.105039192041387,3.3888057472451636,wandb
9740,1786639367.3835778,0.3457847237586975,2.28e-05,2.859353542327881,4.364901542663574,980460503040.0,1292.7241358140154,14.463112466757636,4.850320490493821,wandb
9760,1786639612.2499332,0.3582212030887604,2.28e-05,2.8619494438171387,3.8683090209960938,982473768960.0,1285.7888933328602,14.385520357807012,4.824299355913774,wandb
9780,1786639866.6923354,0.3505350351333618,2.28e-05,2.86028790473938,4.901599884033203,984487034880.0,1293.1151087419967,14.467486706606799,4.851787426827164,wandb
9800,1786640228.8608549,0.3356148302555084,2.28e-05,2.8592817783355713,4.467516899108887,986500300800.0,1199.1323278014213,13.415999004765244,4.499162612668633,wandb
9820,1786640478.2308333,0.3248543441295624,2.28e-05,2.856350898742676,4.502819538116455,988513566720.0,1283.21167651596,14.356686227120209,4.814629599475302,wandb
9840,1786640742.5015774,0.31858858466148376,2.28e-05,2.850973606109619,4.6147565841674805,990526832640.0,1568.1172878421241,17.5442355153726,5.883599758063548,wandb
9860,1786640998.4821086,0.3281293213367462,2.28e-05,2.8557052612304688,3.943824291229248,992540098560.0,1739.3178700395672,19.45964283708771,6.525946929290339,wandb
9880,1786641242.8877406,0.33751916885375977,2.28e-05,2.8564679622650146,4.1777215003967285,994553364480.0,1203.8805908741813,13.469122993820989,4.516978167463361,wandb
9900,1786641595.0562956,0.3221519887447357,2.28e-05,2.854386806488037,4.343633651733398,996566630400.0,2175.0029887426235,24.33412664791797,8.160644077818473,wandb
9920,1786641804.0505066,0.3901611566543579,2.28e-05,2.8570871353149414,3.991849422454834,998579896320.0,1213.6815964248556,13.578777514564857,4.553751688381609,wandb
9940,1786642045.3227386,0.29733237624168396,2.28e-05,2.848397970199585,4.094169616699219,1000593162240.0,1285.867824248513,14.386403443902928,4.824595505901941,wandb
9960,1786642277.5047972,0.33726558089256287,2.28e-05,2.8547792434692383,4.708626747131348,1002606428160.0,2304.758064889341,25.785837966250366,8.647487084105897,wandb
9980,1786642520.705554,0.3587738573551178,2.28e-05,2.855252981185913,4.66245174407959,1004619694080.0,1395.5878079606089,15.613960368319448,5.2362665426466215,wandb
10000,1786642895.3926516,0.38493749499320984,2.28e-05,2.8532345294952393,4.157920837402344,1006632960000.0,1151.455115471284,12.882582117953543,4.320276991608519,wandb
10020,1786643153.1224313,0.3299177587032318,2.28e-05,2.8521203994750977,4.408149242401123,1008646225920.0,1283.8918925764597,14.364296544830031,4.8171817804122865,wandb
10040,1786643379.3085415,0.32502034306526184,2.28e-05,2.8500847816467285,4.037898540496826,1010659491840.0,1052.828238560026,11.779135857847658,3.9502274591962063,wandb
10060,1786643625.129729,0.3366689383983612,2.28e-05,2.848464012145996,3.982783794403076,1012672757760.0,1147.1053586481742,12.833916652218992,4.303956638283863,wandb
10080,1786643869.0954967,0.3706182837486267,2.28e-05,2.8487443923950195,4.408976078033447,1014686023680.0,1271.2530716383098,14.22289229344227,4.769760733281153,wandb
10100,1786644193.2585652,0.3551732301712036,2.28e-05,2.8509273529052734,3.9636197090148926,1016699289600.0,1656.798155192413,18.53640493698644,6.2163317123199935,wandb
10120,1786644401.6842427,0.3638763129711151,2.28e-05,2.8446125984191895,4.719172477722168,1018712555520.0,1935.9804815363118,21.659921604446392,7.2638280191765725,wandb
10140,1786644626.3698497,0.33510780334472656,2.28e-05,2.8488283157348633,3.9250221252441406,1020725821440.0,1449.5470128551303,16.217660745983444,5.438722294728523,wandb
10160,1786644857.1490324,0.3433288037776947,2.28e-05,2.8429057598114014,4.087878227233887,1022739087360.0,966.7057858596334,10.815590206605947,3.6270947153635373,wandb
10180,1786645071.4279304,0.3213178515434265,2.28e-05,2.8452188968658447,3.652261257171631,1024752353280.0,1361.6365617831793,15.234110810129268,5.108880953989307,wandb
10200,1786645419.4830923,0.32937878370285034,2.28e-05,2.849836587905884,4.16972541809082,1026765619200.0,1029.1974886007163,11.51475292813612,3.8615645282908413,wandb
10220,1786645631.8797894,0.37517520785331726,2.28e-05,2.8443026542663574,4.060624122619629,1028778885120.0,1512.0741047607196,16.917219404629805,5.673324888335781,wandb
10240,1786645878.3531575,0.3228379189968109,2.28e-05,2.8448052406311035,3.796813488006592,1030792151040.0,1314.0274379606446,14.70145570358906,4.930250802038527,wandb
10260,1786646127.1327105,0.34550249576568604,2.28e-05,2.8463029861450195,4.616419315338135,1032805416960.0,1217.3039911103417,13.61930518809064,4.567342967975539,wandb
10280,1786646329.8096387,0.33538585901260376,2.28e-05,2.842867851257324,3.93707275390625,1034818682880.0,1399.4628999465262,15.657315241690064,5.250805946329997,wandb
10300,1786646685.5415,0.35022643208503723,2.28e-05,2.8458456993103027,4.2167887687683105,1036831948800.0,1720.2048212291481,19.24580434914639,6.454234481357579,wandb
10320,1786646900.85131,0.34167298674583435,2.28e-05,2.8435778617858887,4.572718620300293,1038845214720.0,1146.8963897708857,12.831578689856766,4.30317258389878,wandb
10340,1786647157.5244663,0.34536102414131165,2.28e-05,2.8440213203430176,4.498090744018555,1040858480640.0,2098.8647155476106,23.482284883897076,7.874972126349843,wandb
10360,1786647475.328051,0.3417564928531647,2.28e-05,2.8439579010009766,3.7619404792785645,1042871746560.0,1391.2187938967222,15.565079450864427,5.219873935863596,wandb
10380,1786647718.6377325,0.32630228996276855,2.28e-05,2.8386123180389404,3.9825825691223145,1044885012480.0,1101.7770985234374,12.326780051343434,4.133884321390822,wandb
10400,1786648075.1179407,0.3467772603034973,2.28e-05,2.8439717292785645,4.630340576171875,1046898278400.0,1381.5461371538997,15.456860907984286,5.183581981611746,wandb
10420,1786648298.1483696,0.3311847746372223,2.28e-05,2.8408641815185547,4.111101150512695,1048911544320.0,1332.6830062631068,14.91017585896845,5.000246776192952,wandb
10440,1786648518.6995316,0.3238535523414612,2.28e-05,2.8405184745788574,4.149258136749268,1050924810240.0,1191.2863416432506,13.328217414652988,4.469724354051188,wandb
10460,1786648745.3770392,0.32780134677886963,2.28e-05,2.8411989212036133,4.167046546936035,1052938076160.0,1275.227711855212,14.267360921264212,4.784673643431346,wandb
10480,1786648974.3219495,0.34161001443862915,2.28e-05,2.8413965702056885,3.904191493988037,1054951342080.0,1120.0236180060842,12.530923732190105,4.202345538192617,wandb
10500,1786649323.0370336,0.3554874658584595,2.28e-05,2.842794895172119,4.450739860534668,1056964608000.0,1473.8771898413884,16.48986892740398,5.530009486407263,wandb
10520,1786649544.4953785,0.35642358660697937,2.28e-05,2.8437702655792236,3.884190559387207,1058977873920.0,1235.6560278638126,13.824629405536601,4.63620008717182,wandb
10540,1786649788.2865238,0.32005149126052856,2.28e-05,2.8365797996520996,4.07360315322876,1060991139840.0,1386.6004240959523,15.51340871927439,5.202545742588048,wandb
10560,1786650033.404589,0.3485574424266815,2.28e-05,2.8395614624023438,3.9810729026794434,1063004405760.0,1426.8757305618462,15.964012425750832,5.353659301003536,wandb
10580,1786650255.4418476,0.34904366731643677,2.28e-05,2.8358287811279297,3.776087760925293,1065017671680.0,1264.523044461768,14.147596151549346,4.744509569624796,wandb
10600,1786650596.8716388,0.3458229899406433,2.28e-05,2.8381266593933105,4.257781028747559,1067030937600.0,1518.8318641273713,16.992825816729184,5.69868010358846,wandb
10620,1786650821.580745,0.3314899504184723,2.28e-05,2.836775779724121,4.042872428894043,1069044203520.0,1868.2841836636362,20.902529410249365,7.009830486674672,wandb
10640,1786651044.7002904,0.3676525354385376,2.28e-05,2.838798999786377,3.7856948375701904,1071057469440.0,1319.1159671448074,14.7583866201257,4.9493430404246235,wandb
10660,1786651285.9696312,0.33511999249458313,2.28e-05,2.834826946258545,4.469433784484863,1073070735360.0,1278.3903830480115,14.30274516751566,4.796540033534344,wandb
10680,1786651535.7478073,0.3112056255340576,2.28e-05,2.8356258869171143,4.816048622131348,1075084001280.0,1155.6876609453911,12.929936212703334,4.336157566180666,wandb
10700,1786651890.179106,0.32603204250335693,2.28e-05,2.8357038497924805,4.277321815490723,1077097267200.0,1269.5273414540716,14.203584670840948,4.763285767554298,wandb
10720,1786652131.607835,0.321294367313385,2.28e-05,2.834380626678467,3.988142251968384,1079110533120.0,1361.208618253102,15.229322939899681,5.107275303398278,wandb
10740,1786652353.6468916,0.3494936227798462,2.28e-05,2.8352177143096924,4.005451202392578,1081123799040.0,2323.28360936983,25.993103403559246,8.716995206915636,wandb
10760,1786652555.431323,0.31319472193717957,2.28e-05,2.8343729972839355,4.526051998138428,1083137064960.0,1423.3037765529384,15.924049086995353,5.3402572755902815,wandb
10780,1786652779.6163995,0.3384200930595398,2.28e-05,2.8403897285461426,4.5477294921875,1085150330880.0,1975.7294175074087,22.104636231068504,7.412966627542183,wandb
10800,1786653128.8664021,0.3295912444591522,2.28e-05,2.833211898803711,4.134087562561035,1087163596800.0,1005.1650517846984,11.245875890189087,3.7713944622296633,wandb
10820,1786653341.973085,0.3158459961414337,2.28e-05,2.834043264389038,3.7654671669006348,1089176862720.0,1050.8061098344535,11.756512102036215,3.942640401663716,wandb
10840,1786653565.8774157,0.3119491934776306,2.28e-05,2.836517572402954,4.420899868011475,1091190128640.0,1569.1201327321523,17.55545543308695,5.88736244724381,wandb
10860,1786653782.0603788,0.3253103196620941,2.28e-05,2.8365368843078613,4.042192459106445,1093203394560.0,1252.8961378907568,14.017513287991507,4.7008852404890815,wandb
10880,1786654071.6130679,0.3309641480445862,2.28e-05,2.8333992958068848,4.493801116943359,1095216660480.0,1670.4727071150692,18.689397038634915,6.267638837754776,wandb
10900,1786654544.9941502,0.3077586889266968,2.28e-05,2.8350815773010254,3.9954965114593506,1097229926400.0,1618.4356819194013,18.107202178192757,6.072395132946897,wandb
10920,1786654784.2899547,0.3392776846885681,2.28e-05,2.830806016921997,3.776310443878174,1099243192320.0,2345.905277899939,26.246196640602165,8.801872049051529,wandb
10940,1786655024.9023244,0.31691238284111023,2.28e-05,2.8344571590423584,4.536730766296387,1101256458240.0,1420.9891516082268,15.898152857501158,5.331572767823995,wandb
10960,1786655253.094225,0.3742184638977051,2.28e-05,2.8316307067871094,3.8776323795318604,1103269724160.0,1496.4563924191225,16.742487051599394,5.6147269956481916,wandb
10980,1786655479.0312212,0.3041011095046997,2.28e-05,2.8288464546203613,4.582711696624756,1105282990080.0,1418.2449348042128,15.867450316123582,5.32127642491052,wandb
11000,1786655829.1268783,0.33774614334106445,2.28e-05,2.8303561210632324,4.333858489990234,1107296256000.0,1378.9823307161503,15.428176813810692,5.173962541118477,wandb
11020,1786656023.340021,0.35167258977890015,2.28e-05,2.8321332931518555,4.1630682945251465,1109309521920.0,1743.8808700620436,19.510694086679592,6.543067374321098,wandb
11040,1786656254.6901643,0.35101771354675293,2.28e-05,2.8264901638031006,3.7993063926696777,1111322787840.0,1542.2576246736044,17.254915306677603,5.786573911118594,wandb
11060,1786656501.5040965,0.3190300762653351,2.28e-05,2.8289759159088135,4.620708465576172,1113336053760.0,1530.5826822806946,17.124295014077244,5.742769350853299,wandb
11080,1786656726.1309307,0.3500951826572418,2.28e-05,2.8304033279418945,4.307151794433594,1115349319680.0,1522.8273193012403,17.037527324138704,5.7136711117717045,wandb
11100,1786657068.5449014,0.336976021528244,2.28e-05,2.82511568069458,3.757355213165283,1117362585600.0,1578.5299638101187,17.660733459081353,5.922668275629854,wandb
11120,1786657309.670169,0.3488982319831848,2.28e-05,2.828695774078369,3.8763163089752197,1119375851520.0,1253.9060275679487,14.02881202341045,4.704674361817228,wandb
11140,1786657560.9214811,0.3716156482696533,2.28e-05,2.8271408081054688,4.067131042480469,1121389117440.0,1181.5767689481672,13.219585852819634,4.433293890588659,wandb
11160,1786657790.9290688,0.353178471326828,2.28e-05,2.82914400100708,3.801039934158325,1123402383360.0,1749.512590479834,19.573702274990822,6.564197674423325,wandb
11180,1786658009.7483804,0.33756157755851746,2.28e-05,2.8275959491729736,4.259686470031738,1125415649280.0,1385.498111745418,15.501075950776,5.198409849993024,wandb
11200,1786658351.1077101,0.32127219438552856,2.28e-05,2.827662467956543,3.8621914386749268,1127428915200.0,1304.5213946282345,14.595101246345214,4.894583983820055,wandb
11220,1786658543.3040125,0.3558844327926636,2.28e-05,2.8287878036499023,3.9589719772338867,1129442181120.0,1507.2768132855892,16.86354688145305,5.6553253782345445,wandb
11240,1786658766.5455642,0.3580590784549713,2.28e-05,2.827852725982666,3.552173137664795,1131455447040.0,1692.3632481074542,18.934310355838253,6.3497724783218725,wandb
11260,1786658976.3080776,0.33271360397338867,2.28e-05,2.8261027336120605,3.9839096069335938,1133468712960.0,1628.163033524914,18.216032652055333,6.108892303149995,wandb
11280,1786659191.5065582,0.37001511454582214,2.28e-05,2.8272318840026855,5.248068332672119,1135481978880.0,1369.5498360402953,15.32264522546986,5.1385716785707105,wandb
11300,1786659529.0929103,0.3491590917110443,2.28e-05,2.824551820755005,3.990072727203369,1137495244800.0,1308.049159316461,14.634570191055486,4.9078202102344175,wandb
11320,1786659730.8349488,0.36681467294692993,2.28e-05,2.8252201080322266,4.332891464233398,1139508510720.0,1329.373608617077,14.873150024124257,4.987829866220414,wandb
