1295	2.55577
1296	2.55847
1297	2.55779
1298	2.55817
1299	2.55920
1300	2.56497
1301	2.56118
1302	2.55824
1303	2.55443
1304	2.55669
1305	2.55557
1306	2.55847
1307	2.56245
1308	2.56261
1309	2.55417
1310	2.55736
1311	2.55885
1312	2.55719
1313	2.55559
1314	2.55159
1315	2.55629
1316	2.55267
1317	2.55694
1318	2.55419
1319	2.55996
1320	2.55702
1321	2.55537
1322	2.56076
1323	2.55988
1324	2.55742
1325	2.56057
1326	2.55525
1327	2.55580
1328	2.55477
1329	2.56039
1330	2.55572
1331	2.55481
1332	2.56154
1333	2.55350
1334	2.55372
1335	2.56106
1336	2.55769
1337	2.55817
1338	2.55644
1339	2.55778
1340	2.55961
1341	2.55124
1342	2.55150
1343	2.55999
1344	2.55741
1345	2.55897
1346	2.55703
1347	2.55845
1348	2.55742
1349	2.55487
1350	2.55623
1351	2.55752
1352	2.55577
1353	2.55589
1354	2.55459
1355	2.55375
1356	2.55980
1357	2.55581
1358	2.55823
1359	2.55164
1360	2.55767
1361	2.55509
1362	2.55252
1363	2.55884
1364	2.55281
1365	2.55348
1366	2.55123
1367	2.55328
1368	2.55344
1369	2.55210
1370	2.55517
1371	2.55429
1372	2.55513
1373	2.55085
1374	2.55608
1375	2.55400
1376	2.55508
1377	2.55530
1378	2.55337
1379	2.55855
1380	2.55391
1381	2.55565
1382	2.55328
1383	2.56056
1384	2.55334
1385	2.55344
1386	2.56033
1387	2.55202
1388	2.55836
1389	2.55674
1390	2.55292
1391	2.55694
1392	2.55551
1393	2.55732
1394	2.55483
1395	2.55469
1396	2.55441
1397	2.56026
1398	2.55593
1399	2.55510
1400	2.55425
1401	2.55650
1402	2.55481
1403	2.55525
1404	2.55334
1405	2.55565
1406	2.55487
1407	2.55561
1408	2.55201
1409	2.55457
1410	2.55630
1411	2.55302
1412	2.55699
1413	2.55463
1414	2.55299
1415	2.55589
1416	2.55383
1417	2.55012
1418	2.55317
1419	2.55349
1420	2.55544
1421	2.55288
1422	2.55036
1423	2.54899
1424	2.55074
1425	2.55436
1426	2.55676
1427	2.55244
1428	2.55033
1429	2.55385
1430	2.55291
1431	2.55046
1432	2.55221
1433	2.55398
1434	2.55203
1435	2.55033
1436	2.54849
1437	2.55155
1438	2.55394
1439	2.54927
1440	2.55648
1441	2.55181
1442	2.55302
1443	2.55550
1444	2.55006
1445	2.55403
1446	2.55613
1447	2.55840
1448	2.55070
1449	2.55140
1450	2.55384
1451	2.54823
1452	2.55358
1453	2.55126
1454	2.55392
1455	2.55612
1456	2.54714
1457	2.55253
1458	2.54913
1459	2.55178
1460	2.55368
1461	2.55322
1462	2.55562
1463	2.54896
1464	2.55224
1465	2.55405
1466	2.55239
1467	2.54730
1468	2.54728
1469	2.55522
1470	2.55293
1471	2.55167
1472	2.55302
1473	2.54889
1474	2.54699
1475	2.54851
1476	2.55559
1477	2.55405
1478	2.55449
1479	2.55020
1480	2.54751
1481	2.54945
1482	2.55182
1483	2.55150
1484	2.55491
1485	2.54792
1486	2.55258
1487	2.55232
1488	2.55350
1489	2.54928
1490	2.55435
1491	2.54980
1492	2.55142
1493	2.55152
1494	2.55012
1495	2.54909
1496	2.55344
1497	2.55391
1498	2.55543
1499	2.54970
1500	2.55443
1501	2.55522
1502	2.54936
1503	2.55264
1504	2.55167
1505	2.55496
1506	2.54724
1507	2.54726
1508	2.55353
1509	2.54943
1510	2.55623
1511	2.55261
1512	2.55255
1513	2.55354
1514	2.54922
1515	2.55231
1516	2.54794
1517	2.54910
1518	2.55438
1519	2.55245
1520	2.55048
1521	2.54655
1522	2.55431
1523	2.55229
1524	2.54860
1525	2.55138
1526	2.54520
1527	2.55004
1528	2.54891
1529	2.54913
1530	2.55086
1531	2.54672
1532	2.55468
1533	2.54901
1534	2.54861
1535	2.55111
1536	2.55279
1537	2.55297
1538	2.55497
1539	2.55139
1540	2.54755
1541	2.55090
1542	2.54886
1543	2.55057
1544	2.55137
1545	2.54843
1546	2.55192
1547	2.55136
1548	2.54531
1549	2.54986
1550	2.54515
1551	2.54467
1552	2.55288
1553	2.55031
1554	2.54557
1555	2.54566
1556	2.54602
1557	2.55248
1558	2.55020
1559	2.54867
1560	2.55142
1561	2.55019
1562	2.54737
1563	2.55083
1564	2.55224
1565	2.54820
1566	2.54755
1567	2.54959
1568	2.55125
1569	2.54640
1570	2.54586
1571	2.54999
1572	2.54353
1573	2.55060
1574	2.54667
1575	2.55040
1576	2.54780
1577	2.54827
1578	2.54945
1579	2.54594
1580	2.54964
1581	2.54830
1582	2.54765
1583	2.54573
1584	2.55013
1585	2.54605
1586	2.54823
1587	2.54338
1588	2.55118
1589	2.54290
1590	2.54357
1591	2.55081
1592	2.54640
1593	2.55221
1594	2.55095
1595	2.55021
1596	2.55032
1597	2.54380
1598	2.54743
1599	2.55223
1600	2.54856
1601	2.54183
1602	2.54700
1603	2.54679
1604	2.54965
1605	2.54489
1606	2.54685
1607	2.55125
1608	2.54652
1609	2.54724
1610	2.54541
1611	2.54549
1612	2.54777
1613	2.54855
1614	2.54880
1615	2.54407
1616	2.54722
1617	2.54628
1618	2.54841
1619	2.54668
1620	2.54608
1621	2.54929
1622	2.55250
1623	2.54847
1624	2.54744
1625	2.54404
1626	2.54673
1627	2.54701
1628	2.55070
1629	2.54904
1630	2.54716
1631	2.54329
1632	2.54515
1633	2.54439
1634	2.54475
1635	2.54509
1636	2.54763
1637	2.54664
1638	2.54947
1639	2.55160
1640	2.54749
1641	2.54580
1642	2.54543
1643	2.54694
1644	2.54640
1645	2.54651
1646	2.54835
1647	2.54742
1648	2.54492
1649	2.54736
1650	2.54519
1651	2.54316
1652	2.54655
1653	2.54525
1654	2.54803
1655	2.54622
1656	2.54201
1657	2.54765
1658	2.54626
1659	2.54790
1660	2.54470
1661	2.54497
1662	2.54408
1663	2.54650
1664	2.54515
1665	2.54663
1666	2.54483
1667	2.54569
1668	2.54870
1669	2.54737
1670	2.54279
1671	2.54462
1672	2.54521
1673	2.54500
1674	2.54720
1675	2.54626
1676	2.54561
1677	2.54697
1678	2.54354
1679	2.54471
1680	2.54497
1681	2.54529
1682	2.54558
1683	2.54494
1684	2.54218
1685	2.54950
1686	2.54488
1687	2.54431
1688	2.54378
1689	2.53996
1690	2.54629
1691	2.54408
1692	2.54132
1693	2.54106
1694	2.54212
1695	2.54065
1696	2.54702
1697	2.54541
1698	2.54443
1699	2.54682
1700	2.54294
1701	2.54635
1702	2.54490
1703	2.54837
1704	2.54290
1705	2.54271
1706	2.54285
1707	2.54611
1708	2.54018
1709	2.54119
1710	2.54415
1711	2.54389
1712	2.53778
1713	2.54446
1714	2.54429
1715	2.54685
1716	2.54516
1717	2.54656
1718	2.54549
1719	2.54599
1720	2.54135
1721	2.54419
1722	2.54817
1723	2.54584
1724	2.54180
1725	2.54844
1726	2.54219
1727	2.54471
1728	2.54791
1729	2.54283
1730	2.54113
1731	2.54532
1732	2.54288
1733	2.53966
1734	2.54619
1735	2.54031
1736	2.54524
1737	2.54830
1738	2.54366
1739	2.54316
1740	2.54871
